id,label
80672,1
15910,0
56572,1
8345,0
12211,0
67963,0
65118,0
50892,1
7253,0
60078,0
20294,0
88923,1
54185,1
40358,1
42466,1
62348,0
34129,1
72709,0
68105,0
12911,0
49989,1
66515,0
59252,0
95927,1
71790,0
8997,0
91458,1
74226,0
72626,0
43698,1
90422,1
42919,1
13587,0
34270,1
7539,0
93360,1
92972,1
15359,0
14571,0
22888,0
63292,0
55249,1
87562,1
95334,1
26227,0
62001,0
89349,1
39876,1
95228,1
89334,1
88488,1
67905,0
58551,0
89781,1
9902,0
94059,1
27694,0
19228,0
617,0
73911,0
9349,0
47978,1
33018,1
63974,0
95445,1
6810,0
9364,0
59251,0
26431,0
10347,0
37760,1
35873,1
58,0
68913,0
73901,0
12580,0
94282,1
57441,0
12081,0
23152,0
96535,1
65519,0
54052,1
22598,0
86,0
76097,1
61233,0
21696,0
75905,1
77080,1
64149,0
26478,0
73701,0
5937,0
14337,0
29514,0
32350,1
33486,1
12755,0
39143,1
65956,0
28166,0
79773,1
44106,1
33860,1
54612,1
24288,0
81208,1
57356,0
16630,0
18482,0
47063,1
29781,0
74911,0
41560,1
12624,0
60153,0
92375,1
35731,1
16860,0
84434,1
55204,1
64907,0
71770,0
2708,0
78412,1
13293,0
89241,1
32860,1
90763,1
80909,1
9868,0
81202,1
10583,0
84509,1
37377,1
63938,0
32065,1
22898,0
96165,1
67915,0
41908,1
32674,1
82089,1
93564,1
90047,1
36585,1
75755,1
8972,0
80003,1
15253,0
78830,1
91704,1
50298,1
42082,1
49670,1
69874,0
31994,1
39947,1
67498,0
10304,0
71249,0
42105,1
93899,1
44458,1
61823,0
1302,0
87040,1
61154,0
1746,0
84557,1
91177,1
85507,1
43604,1
18521,0
93680,1
82766,1
74044,0
80166,1
5703,0
84285,1
28347,0
65526,0
53577,1
84786,1
76417,1
34382,1
69335,0
69541,0
10953,0
92823,1
67993,0
19651,0
5383,0
82650,1
81107,1
19342,0
5059,0
66812,0
2936,0
46238,1
12359,0
66641,0
13413,0
72090,0
24230,0
62073,0
40477,1
89488,1
1094,0
84082,1
63115,0
36817,1
64946,0
91540,1
50098,1
26683,0
62640,0
43191,1
48203,1
89622,1
60549,0
5221,0
87823,1
93093,1
69748,0
96392,1
45726,1
19713,0
1683,0
60735,0
80380,1
26176,0
21657,0
62824,0
94581,1
65019,0
92476,1
96161,1
79604,1
95036,1
69400,0
67520,0
5509,0
22643,0
14087,0
8837,0
59636,0
14793,0
48345,1
89255,1
10475,0
34279,1
96742,1
42233,1
65576,0
3421,0
48437,1
35347,1
7670,0
61537,0
64923,0
10589,0
22340,0
5427,0
16962,0
57967,0
79918,1
1540,0
90170,1
90110,1
7728,0
87024,1
13639,0
57725,0
53684,1
95601,1
41480,1
27570,0
93671,1
46953,1
9506,0
63779,0
70626,0
58479,0
91210,1
78695,1
63918,0
44832,1
41573,1
94240,1
62049,0
8107,0
56346,1
40897,1
7018,0
81848,1
37436,1
40218,1
62239,0
66060,0
8740,0
62083,0
61452,0
27599,0
4316,0
67562,0
44379,1
26501,0
23457,0
91554,1
23279,0
5711,0
20394,0
91060,1
69270,0
85948,1
96571,1
91154,1
61006,0
69913,0
61549,0
68579,0
83503,1
76114,1
36366,1
14484,0
69415,0
46322,1
15334,0
20870,0
53861,1
69981,0
89456,1
90334,1
50837,1
73214,0
89063,1
33872,1
80001,1
92464,1
95980,1
19703,0
967,0
15994,0
57474,0
85730,1
19449,0
47726,1
71418,0
60662,0
59222,0
32710,1
86711,1
88214,1
16744,0
64369,0
27949,0
61547,0
92361,1
62092,0
546,0
28693,0
74540,0
33205,1
23441,0
38909,1
79505,1
40432,1
86598,1
62501,0
20805,0
69504,0
71493,0
54269,1
3762,0
25769,0
43712,1
2466,0
56366,1
65802,0
66441,0
61064,0
62750,0
5015,0
70964,0
32986,1
68136,0
84304,1
38860,1
59598,0
56483,1
28438,0
17427,0
22466,0
12791,0
49277,1
73333,0
78180,1
85475,1
46652,1
25089,0
93123,1
84618,1
29743,0
77798,1
89752,1
23141,0
87836,1
82622,1
80998,1
40647,1
43083,1
63939,0
67477,0
59907,0
60360,0
60319,0
1309,0
34249,1
80577,1
858,0
4902,0
78630,1
24612,0
10382,0
42991,1
92494,1
82271,1
60080,0
46867,1
61959,0
83195,1
20377,0
65401,0
4098,0
92422,1
13484,0
37651,1
46765,1
67491,0
40183,1
47754,1
10510,0
43993,1
13887,0
82918,1
38447,1
58557,0
25417,0
78759,1
34110,1
92188,1
94267,1
51855,1
93318,1
62058,0
56129,1
64906,0
85846,1
70667,0
71407,0
57467,0
72937,0
85737,1
28361,0
4799,0
73521,0
16834,0
20977,0
27801,0
58954,0
56781,1
6520,0
18115,0
70966,0
35650,1
21327,0
9013,0
96608,1
93101,1
12137,0
21400,0
25351,0
35845,1
26940,0
52304,1
78162,1
96826,1
70531,0
59744,0
42421,1
90932,1
96882,1
32917,1
95109,1
27828,0
10848,0
43053,1
67328,0
61668,0
44795,1
62371,0
62523,0
73631,0
74517,0
81010,1
91408,1
69773,0
4369,0
24324,0
95510,1
66418,0
7854,0
85013,1
66105,0
62808,0
47263,1
92245,1
59427,0
86308,1
74974,0
35068,1
73589,0
54817,1
5934,0
59151,0
50271,1
77487,1
2789,0
9335,0
50951,1
16455,0
75897,1
59496,0
93895,1
91930,1
37689,1
17519,0
3656,0
81374,1
61281,0
39144,1
86296,1
64269,0
46390,1
63430,0
41045,1
20511,0
69455,0
29335,0
9910,0
88423,1
8134,0
65330,0
90700,1
65839,0
87909,1
78246,1
28889,0
7088,0
60724,0
88822,1
72431,0
78097,1
50326,1
34169,1
14850,0
90554,1
75090,0
75970,1
29817,0
74398,0
94193,1
81445,1
90716,1
78437,1
54359,1
11474,0
80889,1
17150,0
14514,0
74384,0
76968,1
92214,1
48643,1
73927,0
19287,0
33459,1
5620,0
18743,0
53897,1
54833,1
4113,0
59048,0
79372,1
37434,1
71399,0
19329,0
12393,0
78847,1
28904,0
70437,0
69241,0
26966,0
49676,1
35615,1
81842,1
77485,1
16890,0
28806,0
83634,1
82584,1
4354,0
76990,1
81017,1
78794,1
67774,0
29869,0
22701,0
9890,0
24800,0
43410,1
85095,1
15340,0
39365,1
80655,1
27374,0
79682,1
88770,1
66914,0
6573,0
88718,1
89639,1
68699,0
78353,1
328,0
69555,0
54831,1
61851,0
18804,0
65424,0
80388,1
34479,1
28982,0
12154,0
81633,1
96708,1
90322,1
4204,0
93752,1
67976,0
55905,1
91235,1
76213,1
27057,0
96517,1
24762,0
34885,1
89207,1
53293,1
48576,1
33160,1
83376,1
35558,1
97238,1
66973,0
2082,0
56787,1
8349,0
73429,0
41826,1
96003,1
9642,0
44312,1
24676,0
80732,1
89361,1
61654,0
64786,0
15127,0
40962,1
17505,0
382,0
72961,0
59734,0
30125,0
43176,1
37164,1
52508,1
64245,0
2488,0
87471,1
35126,1
25279,0
43026,1
95982,1
13592,0
37260,1
81504,1
48246,1
49499,1
75128,0
58574,0
96375,1
51921,1
42217,1
51098,1
20797,0
83773,1
59680,0
34579,1
3737,0
81594,1
5818,0
92457,1
7172,0
47965,1
9938,0
76903,1
22666,0
35301,1
78326,1
91610,1
53531,1
23348,0
90403,1
70198,0
44058,1
25287,0
55656,1
17986,0
91422,1
37170,1
69022,0
83359,1
91374,1
93869,1
79301,1
13624,0
44045,1
32128,1
94050,1
38608,1
39618,1
24489,0
19882,0
9016,0
3473,0
74235,0
79371,1
63821,0
83461,1
93814,1
6078,0
79206,1
76771,1
37179,1
10631,0
13109,0
18869,0
96496,1
54418,1
58761,0
45476,1
30077,0
76655,1
30006,0
84810,1
83769,1
27835,0
95505,1
58830,0
35129,1
80323,1
1289,0
82387,1
85121,1
90423,1
23668,0
54789,1
79377,1
6539,0
45196,1
14127,0
79226,1
61108,0
12732,0
16790,0
70386,0
65252,0
61892,0
90219,1
43701,1
16751,0
84015,1
86067,1
22709,0
89128,1
4808,0
26526,0
55175,1
84177,1
78461,1
19054,0
59852,0
46894,1
11209,0
1856,0
95764,1
53524,1
13097,0
12786,0
65663,0
70458,0
76740,1
96282,1
25487,0
69991,0
61807,0
69512,0
88526,1
42534,1
66861,0
84022,1
72046,0
61950,0
85489,1
60597,0
91258,1
63031,0
42323,1
56176,1
38146,1
27371,0
28926,0
67228,0
32000,1
7654,0
69370,0
72908,0
11445,0
82420,1
28930,0
35104,1
3741,0
48634,1
71041,0
73764,0
28494,0
67555,0
86925,1
84476,1
54600,1
78301,1
2149,0
87755,1
9887,0
47265,1
55918,1
72889,0
15494,0
61243,0
49149,1
19061,0
33387,1
67760,0
15507,0
55682,1
61115,0
96803,1
22531,0
87985,1
93384,1
77383,1
62449,0
91999,1
78335,1
49533,1
69275,0
76847,1
40004,1
43816,1
34027,1
46973,1
97294,1
7352,0
71569,0
58140,0
32989,1
44624,1
73689,0
37697,1
49666,1
65046,0
72302,0
11305,0
35638,1
34335,1
12515,0
40231,1
12661,0
76441,1
2859,0
60347,0
56647,1
19563,0
38085,1
72087,0
39412,1
21375,0
65439,0
66717,0
93643,1
92518,1
40096,1
36579,1
23022,0
65319,0
12932,0
14133,0
93312,1
19773,0
73978,0
60049,0
25580,0
16387,0
81799,1
45496,1
20080,0
22281,0
83849,1
8987,0
60443,0
12218,0
41907,1
18751,0
76563,1
91222,1
32702,1
53604,1
5899,0
90350,1
68550,0
7683,0
39785,1
53063,1
39754,1
57037,1
83869,1
15488,0
34843,1
21694,0
81324,1
20843,0
37638,1
36239,1
4830,0
49028,1
61283,0
79624,1
73185,0
59829,0
65091,0
11422,0
89649,1
21329,0
48850,1
86946,1
91868,1
44022,1
64482,0
80604,1
24247,0
76836,1
4921,0
81782,1
38222,1
33087,1
16313,0
25491,0
24568,0
12986,0
13388,0
50467,1
39185,1
26115,0
80312,1
93135,1
81129,1
52952,1
46192,1
90817,1
60023,0
1188,0
8273,0
89034,1
4635,0
60932,0
10629,0
49906,1
63454,0
69185,0
64621,0
54760,1
47875,1
67113,0
39826,1
83303,1
79314,1
67125,0
82461,1
44828,1
1204,0
61271,0
41250,1
94498,1
24112,0
39699,1
18648,0
76221,1
67714,0
61002,0
75876,1
24752,0
92132,1
47853,1
33792,1
81274,1
66035,0
20756,0
89470,1
27465,0
52936,1
13563,0
45547,1
81240,1
79645,1
89264,1
35817,1
81337,1
8030,0
7008,0
58435,0
93394,1
24566,0
91523,1
27370,0
32361,1
7579,0
37855,1
27215,0
77461,1
76779,1
12808,0
67165,0
61801,0
16427,0
28018,0
82630,1
77037,1
27155,0
78083,1
19924,0
97311,1
90755,1
90158,1
39786,1
60650,0
97242,1
22456,0
60675,0
28485,0
37736,1
4534,0
79302,1
81030,1
37184,1
81043,1
10537,0
87908,1
10474,0
63006,0
78580,1
59591,0
49638,1
51024,1
65672,0
56155,1
95354,1
10432,0
23696,0
83462,1
50579,1
20002,0
20400,0
36438,1
36457,1
50141,1
54605,1
43008,1
72680,0
91921,1
38659,1
41889,1
88467,1
92454,1
20565,0
25740,0
88107,1
47301,1
34211,1
47748,1
11997,0
73201,0
38166,1
38008,1
27994,0
39653,1
82154,1
85871,1
73805,0
65627,0
54775,1
51694,1
81541,1
17054,0
16568,0
44537,1
45142,1
33863,1
34627,1
45906,1
57797,0
52417,1
29586,0
24103,0
23267,0
62288,0
8388,0
89183,1
21544,0
74653,0
44132,1
74784,0
42387,1
37237,1
55153,1
16940,0
33330,1
42496,1
38020,1
526,0
62695,0
26855,0
16977,0
9885,0
91965,1
90897,1
96136,1
91629,1
87109,1
20705,0
28084,0
86077,1
18193,0
70248,0
16290,0
88687,1
23026,0
68748,0
49714,1
10667,0
89363,1
96252,1
26321,0
60340,0
63570,0
88402,1
62775,0
19487,0
16515,0
29389,0
74475,0
97240,1
24099,0
1880,0
47449,1
79246,1
56974,1
91638,1
27255,0
72083,0
47566,1
87523,1
5374,0
90250,1
58846,0
94225,1
15670,0
30042,0
16888,0
67646,0
11844,0
8254,0
70180,0
14010,0
74694,0
72477,0
87786,1
24276,0
82684,1
32727,1
4495,0
78642,1
69646,0
72266,0
12533,0
33258,1
34412,1
73300,0
41169,1
61125,0
15263,0
74194,0
17022,0
6192,0
40533,1
4828,0
63028,0
92618,1
67108,0
13158,0
27539,0
2547,0
3206,0
68625,0
28512,0
73517,0
85683,1
8903,0
91847,1
75205,0
87417,1
64400,0
44786,1
70907,0
27066,0
50231,1
92859,1
4264,0
70017,0
91747,1
12659,0
83044,1
40528,1
15535,0
84965,1
40830,1
52656,1
45513,1
84032,1
10241,0
69897,0
54874,1
90831,1
5746,0
75719,1
34600,1
58553,0
43857,1
80064,1
18607,0
19080,0
48077,1
9203,0
16717,0
39084,1
82453,1
12776,0
71364,0
83288,1
47984,1
15794,0
26235,0
16107,0
12537,0
85703,1
5984,0
92309,1
64460,0
79742,1
33414,1
90167,1
81734,1
65270,0
36091,1
76902,1
29440,0
13722,0
14804,0
76085,1
52408,1
53080,1
70234,0
4592,0
14906,0
52645,1
25871,0
54649,1
78193,1
93726,1
85076,1
22287,0
44869,1
2853,0
83428,1
51700,1
61109,0
22706,0
85307,1
29247,0
49483,1
93757,1
67940,0
10969,0
35397,1
96045,1
91024,1
46848,1
76239,1
82656,1
39130,1
16177,0
34418,1
67294,0
46357,1
11115,0
28000,0
69032,0
62008,0
92354,1
14264,0
66820,0
4195,0
88856,1
25609,0
73541,0
2760,0
66252,0
62673,0
83465,1
62426,0
6797,0
49180,1
88730,1
62780,0
40148,1
97303,1
57012,1
93289,1
95151,1
42906,1
10409,0
73294,0
10829,0
55566,1
80656,1
12071,0
95520,1
74195,0
29430,0
956,0
21534,0
80043,1
47930,1
89635,1
81595,1
89345,1
46354,1
81863,1
41324,1
11410,0
64688,0
69680,0
37040,1
63194,0
89809,1
81537,1
70074,0
25638,0
88972,1
88544,1
79594,1
70613,0
50258,1
91500,1
10333,0
4105,0
52775,1
92076,1
57841,0
10199,0
41911,1
44408,1
59817,0
89491,1
85781,1
38367,1
13621,0
42019,1
53453,1
10500,0
36417,1
93435,1
58944,0
92252,1
49040,1
67451,0
8767,0
50886,1
11591,0
23066,0
61220,0
11120,0
20313,0
72174,0
95241,1
10117,0
61011,0
34396,1
78649,1
63303,0
92232,1
67132,0
83341,1
33819,1
69856,0
9830,0
56754,1
89103,1
62144,0
89890,1
81519,1
15850,0
13012,0
60588,0
46742,1
35822,1
93565,1
3938,0
17328,0
33845,1
54770,1
78549,1
58162,0
59080,0
12686,0
15094,0
91321,1
21264,0
175,0
25600,0
86419,1
4551,0
42738,1
90664,1
32179,1
62597,0
73858,0
3843,0
70518,0
37023,1
22357,0
94816,1
90875,1
23593,0
12607,0
51396,1
57884,0
40197,1
39140,1
95839,1
64416,0
35164,1
82275,1
38719,1
90451,1
42758,1
61520,0
73227,0
87890,1
50987,1
471,0
3816,0
25019,0
95957,1
57230,1
60699,0
96665,1
83053,1
43063,1
44907,1
85425,1
89054,1
52024,1
80,0
74503,0
89475,1
50670,1
44393,1
76426,1
13784,0
58973,0
18628,0
70832,0
4023,0
36966,1
88586,1
70114,0
24441,0
17623,0
6439,0
97133,1
80787,1
45907,1
29787,0
11071,0
73580,0
39431,1
35660,1
55584,1
42022,1
72389,0
57158,1
81315,1
93666,1
82729,1
50007,1
76701,1
94709,1
57473,0
67571,0
88094,1
22405,0
88723,1
83045,1
83963,1
29106,0
38529,1
9691,0
89159,1
82631,1
39594,1
6163,0
18356,0
15120,0
22476,0
66903,0
65445,0
26893,0
94103,1
77146,1
39265,1
6675,0
17958,0
29664,0
42846,1
56087,1
3493,0
21702,0
25307,0
72346,0
84090,1
65271,0
43921,1
41919,1
48536,1
8808,0
37496,1
21964,0
86048,1
20125,0
93403,1
26804,0
51475,1
21491,0
36430,1
55217,1
29875,0
3316,0
92573,1
78361,1
41553,1
680,0
78112,1
3033,0
38421,1
78605,1
62703,0
3914,0
95883,1
89859,1
51780,1
41671,1
7437,0
32130,1
58897,0
35572,1
80313,1
63460,0
59129,0
11916,0
93983,1
60527,0
35240,1
52098,1
8504,0
95904,1
4941,0
78452,1
70296,0
4112,0
44056,1
80378,1
74426,0
89854,1
45788,1
60842,0
22373,0
26181,0
85817,1
14111,0
78748,1
91922,1
43003,1
88912,1
91215,1
68038,0
68921,0
90834,1
19609,0
45254,1
91317,1
10406,0
81461,1
89009,1
26515,0
26358,0
26077,0
36663,1
41627,1
43747,1
90344,1
36919,1
92507,1
3760,0
14432,0
56544,1
18297,0
52668,1
84658,1
61336,0
3619,0
64849,0
22703,0
64358,0
55801,1
33512,1
68775,0
6604,0
80026,1
4115,0
71874,0
34406,1
2787,0
67359,0
8409,0
38805,1
68343,0
68578,0
72454,0
88401,1
23336,0
51769,1
44806,1
62442,0
32585,1
44772,1
84160,1
93168,1
19501,0
76882,1
74453,0
86263,1
6700,0
44728,1
41398,1
24811,0
90274,1
89765,1
47482,1
67114,0
67792,0
56866,1
23474,0
81014,1
33566,1
40326,1
81249,1
60138,0
32416,1
63674,0
25416,0
88144,1
10598,0
67802,0
36749,1
82293,1
28760,0
92256,1
94813,1
78957,1
22480,0
35808,1
82795,1
1561,0
54690,1
68953,0
83312,1
65801,0
78364,1
87068,1
53648,1
69218,0
19921,0
81891,1
57417,0
72442,0
92319,1
61129,0
19738,0
17869,0
94426,1
101,0
3086,0
86430,1
61973,0
48847,1
54844,1
1707,0
48545,1
73760,0
91119,1
40662,1
13931,0
88745,1
19510,0
52756,1
77105,1
59930,0
75839,1
63916,0
96431,1
55786,1
67115,0
74105,0
92165,1
55664,1
77443,1
74073,0
6806,0
42509,1
48717,1
12039,0
19848,0
84827,1
61994,0
72475,0
78996,1
96642,1
62147,0
33069,1
66937,0
48610,1
5662,0
60587,0
16037,0
79899,1
44234,1
72537,0
66518,0
89389,1
64768,0
89418,1
10599,0
94869,1
38711,1
30068,0
8235,0
5890,0
20907,0
32981,1
4104,0
65114,0
19311,0
79312,1
5669,0
75952,1
81625,1
71941,0
3598,0
51929,1
18034,0
95474,1
77631,1
70981,0
48605,1
78192,1
68081,0
49378,1
46123,1
10031,0
32895,1
33315,1
75224,0
44896,1
48328,1
41648,1
8052,0
38984,1
48731,1
90472,1
81475,1
66345,0
60102,0
13914,0
76486,1
63104,0
87650,1
40987,1
75764,1
45690,1
6761,0
46573,1
6284,0
38906,1
67465,0
204,0
76285,1
43507,1
87023,1
40755,1
57346,0
18614,0
71725,0
20146,0
22326,0
57700,0
47548,1
28616,0
36516,1
75024,0
33124,1
14479,0
6335,0
9788,0
8693,0
41082,1
71012,0
71064,0
57067,1
73614,0
6894,0
8840,0
35958,1
20821,0
89158,1
22397,0
3582,0
83981,1
30115,0
81057,1
87314,1
87070,1
53805,1
42916,1
66857,0
62443,0
81,0
73166,0
85494,1
27349,0
22085,0
55497,1
43068,1
78221,1
12116,0
51628,1
59767,0
89550,1
64805,0
64139,0
52350,1
56095,1
8746,0
77190,1
37288,1
47009,1
70205,0
76893,1
33372,1
52675,1
17050,0
44894,1
64729,0
35716,1
9733,0
66223,0
81495,1
29538,0
81871,1
85157,1
19150,0
94269,1
16332,0
63363,0
34828,1
635,0
21797,0
53018,1
90896,1
73445,0
59718,0
2932,0
14834,0
40442,1
53358,1
79957,1
74842,0
5539,0
6937,0
79646,1
45911,1
67059,0
60145,0
32978,1
4135,0
94852,1
44956,1
52765,1
63958,0
72806,0
37423,1
26764,0
24373,0
60366,0
23263,0
64090,0
85187,1
44793,1
22178,0
46993,1
55072,1
16530,0
85789,1
45724,1
74496,0
80470,1
7481,0
55800,1
15350,0
420,0
63330,0
24286,0
18604,0
75780,1
16480,0
6109,0
93118,1
66287,0
16078,0
48870,1
71505,0
15332,0
11167,0
65062,0
45919,1
54284,1
33407,1
53098,1
43761,1
16236,0
34173,1
90128,1
90016,1
40689,1
55746,1
56564,1
50080,1
40546,1
13432,0
50433,1
38784,1
87617,1
21495,0
23965,0
96530,1
63592,0
94850,1
74845,0
96979,1
60385,0
51083,1
22443,0
62631,0
73935,0
85853,1
51586,1
38724,1
89092,1
57798,0
6545,0
73846,0
10137,0
5708,0
57835,0
63773,0
70863,0
82797,1
87161,1
154,0
74206,0
28421,0
52390,1
10645,0
44256,1
34793,1
80406,1
85566,1
72170,0
76599,1
8505,0
45327,1
68239,0
78520,1
73374,0
4949,0
42995,1
21455,0
87393,1
78584,1
76228,1
93912,1
42949,1
5435,0
11308,0
91232,1
61334,0
28664,0
82693,1
11794,0
2588,0
61276,0
25306,0
24507,0
39486,1
95448,1
96606,1
60172,0
22776,0
83768,1
82895,1
54015,1
78913,1
62135,0
4669,0
93574,1
56759,1
61030,0
28339,0
8645,0
45070,1
74611,0
56538,1
17598,0
25154,0
89427,1
86635,1
93424,1
49102,1
78638,1
54427,1
45592,1
85925,1
78456,1
20683,0
48865,1
96959,1
96412,1
44649,1
22729,0
69037,0
95565,1
95658,1
16095,0
7744,0
96612,1
57510,0
42588,1
2814,0
29948,0
97337,1
39906,1
86435,1
83089,1
41005,1
34449,1
90536,1
6556,0
38792,1
19322,0
62349,0
63780,0
17301,0
81140,1
36413,1
53016,1
89817,1
33035,1
8810,0
92131,1
67748,0
53209,1
48445,1
61736,0
74022,0
33083,1
6404,0
95480,1
89797,1
73073,0
84823,1
69031,0
4288,0
40298,1
20540,0
40534,1
70771,0
68771,0
60088,0
8598,0
1166,0
53099,1
8283,0
17796,0
69346,0
60256,0
34811,1
1610,0
44900,1
73599,0
54564,1
19344,0
70282,0
90772,1
95116,1
3320,0
61650,0
90869,1
65922,0
40180,1
41592,1
16125,0
36339,1
95388,1
65789,0
3025,0
27242,0
34217,1
42503,1
63587,0
37863,1
96934,1
6457,0
68656,0
22084,0
26755,0
1341,0
53003,1
51914,1
93160,1
28298,0
755,0
17571,0
8908,0
41746,1
36166,1
54180,1
95331,1
91173,1
57030,1
74242,0
16959,0
86456,1
3425,0
28742,0
64287,0
42386,1
23287,0
13470,0
82017,1
20164,0
823,0
12707,0
89137,1
73604,0
93068,1
66962,0
81857,1
88628,1
82273,1
89706,1
61641,0
11024,0
121,0
25845,0
7123,0
64938,0
65308,0
20660,0
32353,1
72390,0
62812,0
58223,0
24802,0
37349,1
96109,1
48933,1
62840,0
96999,1
65513,0
48129,1
45859,1
63261,0
96752,1
69775,0
4933,0
88774,1
20595,0
7586,0
20837,0
92187,1
48956,1
53953,1
74433,0
5820,0
53847,1
49803,1
6873,0
16592,0
2108,0
83076,1
50982,1
67205,0
80701,1
93023,1
22039,0
58188,0
6607,0
61523,0
93927,1
91684,1
56637,1
4611,0
10870,0
94406,1
57803,0
33680,1
86393,1
68372,0
16308,0
58317,0
4741,0
27456,0
81326,1
35543,1
67189,0
14508,0
80327,1
53005,1
93627,1
88759,1
40970,1
47203,1
38629,1
21000,0
70920,0
4993,0
93181,1
33302,1
65235,0
87819,1
37294,1
6949,0
74353,0
62719,0
88182,1
89076,1
47598,1
33825,1
77579,1
3954,0
77785,1
23748,0
46884,1
8324,0
47128,1
5578,0
55011,1
71281,0
39767,1
80872,1
733,0
690,0
8257,0
47201,1
33841,1
70653,0
71898,0
24309,0
40807,1
39879,1
8574,0
55910,1
640,0
3228,0
79891,1
13363,0
37558,1
61721,0
26750,0
63595,0
97348,1
83289,1
27806,0
9458,0
6286,0
25794,0
41178,1
65467,0
6508,0
5278,0
80238,1
71014,0
90822,1
47181,1
53274,1
86038,1
93894,1
77850,1
78838,1
68018,0
73844,0
79704,1
75961,1
46319,1
71796,0
15821,0
89872,1
1547,0
85258,1
85377,1
96092,1
24221,0
78099,1
33079,1
52158,1
34887,1
69417,0
68066,0
28567,0
83977,1
68471,0
86397,1
29511,0
93755,1
66178,0
37278,1
77226,1
39226,1
73679,0
91376,1
36976,1
87981,1
13453,0
95954,1
61839,0
2739,0
87240,1
35751,1
80295,1
8532,0
54561,1
2982,0
4969,0
74403,0
29210,0
34017,1
78236,1
27399,0
83948,1
91071,1
89362,1
75790,1
32998,1
7116,0
5616,0
24923,0
29926,0
71697,0
49408,1
72063,0
96297,1
76198,1
82626,1
87176,1
78864,1
29370,0
8081,0
92408,1
14647,0
17800,0
74594,0
14226,0
90972,1
65749,0
89560,1
82790,1
49818,1
72457,0
86477,1
81164,1
13569,0
93307,1
61113,0
33642,1
86245,1
15455,0
41285,1
83402,1
86541,1
62192,0
11488,0
3192,0
94940,1
69106,0
36170,1
72261,0
86151,1
64463,0
73838,0
81295,1
7506,0
7199,0
55224,1
89149,1
89405,1
1090,0
7777,0
84550,1
55323,1
64738,0
59380,0
64397,0
51862,1
10322,0
17576,0
39976,1
46253,1
57043,1
29827,0
44965,1
65331,0
38111,1
61344,0
53539,1
12512,0
10417,0
78844,1
85881,1
15092,0
64286,0
37764,1
22192,0
3903,0
7484,0
48235,1
75828,1
37659,1
66900,0
75023,0
58916,0
22862,0
43232,1
15236,0
79512,1
69890,0
84510,1
47142,1
72156,0
65902,0
16097,0
48897,1
74362,0
77420,1
33617,1
79655,1
36098,1
44359,1
30037,0
51786,1
65803,0
69594,0
52216,1
11734,0
73181,0
78393,1
73371,0
75076,0
86714,1
70214,0
22638,0
5003,0
45958,1
67048,0
57957,0
4564,0
8803,0
61423,0
24326,0
72967,0
89734,1
70287,0
90891,1
5993,0
61569,0
93027,1
13373,0
43702,1
91993,1
9600,0
56912,1
35469,1
14640,0
78850,1
36420,1
67036,0
39557,1
3257,0
71815,0
23953,0
11231,0
55644,1
1568,0
56657,1
81307,1
67252,0
59029,0
89821,1
49463,1
53493,1
73100,0
58309,0
88051,1
84145,1
15065,0
85160,1
41288,1
67658,0
32279,1
95806,1
19540,0
24386,0
1875,0
85274,1
52571,1
45697,1
80055,1
4133,0
5535,0
55964,1
90850,1
88985,1
73384,0
9879,0
29467,0
47844,1
46320,1
34729,1
64426,0
86518,1
96787,1
60490,0
76450,1
33710,1
79281,1
21882,0
54230,1
86964,1
58362,0
80160,1
63424,0
1017,0
24610,0
54822,1
33854,1
77662,1
76551,1
18687,0
85198,1
91378,1
43201,1
62618,0
11577,0
2016,0
19101,0
61025,0
64819,0
55867,1
34485,1
29931,0
82031,1
69401,0
84971,1
50211,1
76010,1
43641,1
80000,1
91206,1
5155,0
41691,1
81075,1
48896,1
55389,1
37952,1
90849,1
34303,1
17180,0
79679,1
70526,0
96866,1
24291,0
61906,0
34583,1
72704,0
63860,0
64851,0
19433,0
76059,1
88902,1
21777,0
17419,0
7218,0
72349,0
78474,1
19729,0
47151,1
75834,1
61649,0
93693,1
85793,1
83764,1
22612,0
58468,0
64361,0
41500,1
64182,0
56688,1
13192,0
16458,0
49013,1
68056,0
11592,0
89531,1
9953,0
19642,0
2171,0
59743,0
92365,1
87854,1
63135,0
24070,0
64713,0
36755,1
8319,0
37341,1
60663,0
14195,0
279,0
63908,0
78205,1
52916,1
95680,1
68651,0
94522,1
20252,0
67766,0
67622,0
95544,1
45216,1
20500,0
16249,0
50952,1
82962,1
93954,1
71988,0
55725,1
41417,1
25221,0
49685,1
80331,1
65263,0
95393,1
13077,0
47794,1
1667,0
94679,1
45342,1
71055,0
61037,0
34536,1
66360,0
23273,0
67139,0
89532,1
10768,0
53657,1
67511,0
22920,0
14936,0
50795,1
95608,1
25113,0
69556,0
51820,1
71223,0
76043,1
82244,1
73213,0
96319,1
67775,0
47882,1
6391,0
17297,0
86122,1
38741,1
12664,0
46991,1
6246,0
47480,1
86941,1
68677,0
90625,1
78148,1
83277,1
60041,0
28237,0
26051,0
47966,1
11501,0
74992,0
58331,0
83051,1
4678,0
38964,1
78524,1
26617,0
40153,1
49347,1
96686,1
90779,1
48533,1
62725,0
83650,1
69711,0
35546,1
71691,0
96998,1
66089,0
18174,0
9259,0
81621,1
72953,0
10860,0
87885,1
27232,0
35423,1
79247,1
56048,1
69478,0
65603,0
24362,0
45736,1
